day,room_id,time_interval,energy_usage
1,178,6pm-12am,73
1,178,12am-6am,53
1,179,6am-12pm,70
1,179,12pm-6pm,64
1,179,6pm-12am,87
1,179,12am-6am,70
1,180,6am-12pm,36
1,180,12pm-6pm,30
1,180,6pm-12am,66
1,180,12am-6am,34
1,181,6am-12pm,38
1,181,12pm-6pm,78
1,181,6pm-12am,88
1,181,12am-6am,53
1,182,6am-12pm,91
1,182,12pm-6pm,34
1,182,6pm-12am,87
1,182,12am-6am,51
1,183,6am-12pm,85
1,183,12pm-6pm,92
1,183,6pm-12am,45
1,183,12am-6am,64
1,184,6am-12pm,30
1,184,12pm-6pm,99
1,184,6pm-12am,46
1,184,12am-6am,69
1,185,6am-12pm,79
1,185,12pm-6pm,98
1,185,6pm-12am,83
1,185,12am-6am,74
1,186,6am-12pm,77
1,186,12pm-6pm,60
1,186,6pm-12am,83
1,186,12am-6am,94
1,187,6am-12pm,53
1,187,12pm-6pm,75
1,187,6pm-12am,69
1,187,12am-6am,56
1,188,6am-12pm,73
1,188,12pm-6pm,57
1,188,6pm-12am,43
1,188,12am-6am,89
1,189,6am-12pm,41
1,189,12pm-6pm,66
1,189,6pm-12am,52
1,189,12am-6am,75
1,190,6am-12pm,87
1,190,12pm-6pm,93
1,190,6pm-12am,49
1,190,12am-6am,85
1,191,6am-12pm,43
1,191,12pm-6pm,47
1,191,6pm-12am,49
1,191,12am-6am,69
1,192,6am-12pm,82
1,192,12pm-6pm,67
1,192,6pm-12am,93
1,192,12am-6am,48
1,193,6am-12pm,52
1,193,12pm-6pm,38
1,193,6pm-12am,99
1,193,12am-6am,49
1,194,6am-12pm,57
1,194,12pm-6pm,79
1,194,6pm-12am,62
1,194,12am-6am,51
1,195,6am-12pm,81
1,195,12pm-6pm,54
1,195,6pm-12am,85
1,195,12am-6am,57
1,196,6am-12pm,100
1,196,12pm-6pm,46
1,196,6pm-12am,91
1,196,12am-6am,80
1,197,6am-12pm,63
1,197,12pm-6pm,48
1,197,6pm-12am,61
1,197,12am-6am,61
1,198,6am-12pm,67
1,198,12pm-6pm,31
1,198,6pm-12am,49
1,198,12am-6am,62
1,199,6am-12pm,77
1,199,12pm-6pm,31
1,199,6pm-12am,54
1,199,12am-6am,94
1,200,6am-12pm,77
1,200,12pm-6pm,39
1,200,6pm-12am,90
1,200,12am-6am,45
2,101,6am-12pm,69
2,101,12pm-6pm,70
2,101,6pm-12am,44
2,101,12am-6am,35
2,102,6am-12pm,58
2,102,12pm-6pm,81
2,102,6pm-12am,37
2,102,12am-6am,74
2,103,6am-12pm,87
2,103,12pm-6pm,37
2,103,6pm-12am,42
2,103,12am-6am,87
2,104,6am-12pm,41
2,104,12pm-6pm,74
2,104,6pm-12am,33
2,104,12am-6am,71
2,105,6am-12pm,98
2,105,12pm-6pm,99
2,105,6pm-12am,62
2,105,12am-6am,68
2,106,6am-12pm,38
2,106,12pm-6pm,62
2,106,6pm-12am,71
2,106,12am-6am,49
2,107,6am-12pm,93
2,107,12pm-6pm,33
2,107,6pm-12am,80
2,107,12am-6am,100
2,108,6am-12pm,91
2,108,12pm-6pm,84
2,108,6pm-12am,49
2,108,12am-6am,85
2,109,6am-12pm,56
2,109,12pm-6pm,55
2,109,6pm-12am,72
2,109,12am-6am,52
2,110,6am-12pm,46
2,110,12pm-6pm,80
2,110,6pm-12am,95
2,110,12am-6am,86
2,111,6am-12pm,55
2,111,12pm-6pm,97
2,111,6pm-12am,55
2,111,12am-6am,68
2,112,6am-12pm,57
2,112,12pm-6pm,81
2,112,6pm-12am,55
2,112,12am-6am,90
2,113,6am-12pm,48
2,113,12pm-6pm,79
2,113,6pm-12am,74
2,113,12am-6am,62
2,114,6am-12pm,34
2,114,12pm-6pm,32
2,114,6pm-12am,34
2,114,12am-6am,41
2,115,6am-12pm,36
2,115,12pm-6pm,77
2,115,6pm-12am,74
2,115,12am-6am,79
2,116,6am-12pm,38
2,116,12pm-6pm,86
2,116,6pm-12am,52
2,116,12am-6am,67
2,117,6am-12pm,33
2,117,12pm-6pm,65
2,117,6pm-12am,97
2,117,12am-6am,73
2,118,6am-12pm,83
2,118,12pm-6pm,80
2,118,6pm-12am,79
2,118,12am-6am,63
2,119,6am-12pm,84
2,119,12pm-6pm,59
2,119,6pm-12am,76
2,119,12am-6am,83
2,120,6am-12pm,73
2,120,12pm-6pm,63
2,120,6pm-12am,85
2,120,12am-6am,71
2,121,6am-12pm,60
2,121,12pm-6pm,66
2,121,6pm-12am,46
2,121,12am-6am,80
2,122,6am-12pm,62
2,122,12pm-6pm,39
2,122,6pm-12am,90
2,122,12am-6am,55
2,123,6am-12pm,50
2,123,12pm-6pm,61
2,123,6pm-12am,36
2,123,12am-6am,95
2,124,6am-12pm,98
2,124,12pm-6pm,70
2,124,6pm-12am,83
2,124,12am-6am,81
2,125,6am-12pm,63
2,125,12pm-6pm,44
2,125,6pm-12am,62
2,125,12am-6am,88
2,126,6am-12pm,98
2,126,12pm-6pm,32
2,126,6pm-12am,85
2,126,12am-6am,95
2,127,6am-12pm,68
2,127,12pm-6pm,65
2,127,6pm-12am,96
2,127,12am-6am,59
2,128,6am-12pm,72
2,128,12pm-6pm,72
2,128,6pm-12am,74
2,128,12am-6am,30
2,129,6am-12pm,69
2,129,12pm-6pm,74
2,129,6pm-12am,82
2,129,12am-6am,66
2,130,6am-12pm,59
2,130,12pm-6pm,55
2,130,6pm-12am,53
2,130,12am-6am,44
2,131,6am-12pm,76
2,131,12pm-6pm,31
2,131,6pm-12am,99
2,131,12am-6am,94
2,132,6am-12pm,49
2,132,12pm-6pm,74
2,132,6pm-12am,43
2,132,12am-6am,52
2,133,6am-12pm,55
2,133,12pm-6pm,75
2,133,6pm-12am,57
2,133,12am-6am,83
2,134,6am-12pm,79
2,134,12pm-6pm,57
2,134,6pm-12am,83
2,134,12am-6am,42
2,135,6am-12pm,45
2,135,12pm-6pm,49
2,135,6pm-12am,70
2,135,12am-6am,76
2,136,6am-12pm,53
2,136,12pm-6pm,62
2,136,6pm-12am,95
2,136,12am-6am,83
2,137,6am-12pm,84
2,137,12pm-6pm,64
2,137,6pm-12am,63
2,137,12am-6am,65
2,138,6am-12pm,31
2,138,12pm-6pm,37
2,138,6pm-12am,49
2,138,12am-6am,85
2,139,6am-12pm,33
2,139,12pm-6pm,76
2,139,6pm-12am,94
2,139,12am-6am,38
2,140,6am-12pm,85
2,140,12pm-6pm,99
2,140,6pm-12am,95
2,140,12am-6am,56
2,141,6am-12pm,34
2,141,12pm-6pm,44
2,141,6pm-12am,83
2,141,12am-6am,91
2,142,6am-12pm,44
2,142,12pm-6pm,68
2,142,6pm-12am,78
2,142,12am-6am,34
2,143,6am-12pm,75
2,143,12pm-6pm,64
2,143,6pm-12am,58
2,143,12am-6am,81
2,144,6am-12pm,100
2,144,12pm-6pm,75
2,144,6pm-12am,45
2,144,12am-6am,93
2,145,6am-12pm,88
2,145,12pm-6pm,96
2,145,6pm-12am,60
2,145,12am-6am,73
2,146,6am-12pm,56
2,146,12pm-6pm,77
2,146,6pm-12am,88
2,146,12am-6am,73
2,147,6am-12pm,80
2,147,12pm-6pm,51
2,147,6pm-12am,87
2,147,12am-6am,78
2,148,6am-12pm,81
2,148,12pm-6pm,75
2,148,6pm-12am,33
2,148,12am-6am,77
2,149,6am-12pm,39
2,149,12pm-6pm,44
2,149,6pm-12am,88
2,149,12am-6am,65
2,150,6am-12pm,64
2,150,12pm-6pm,84
2,150,6pm-12am,34
2,150,12am-6am,71
2,151,6am-12pm,58
2,151,12pm-6pm,89
2,151,6pm-12am,64
2,151,12am-6am,32
2,152,6am-12pm,85
2,152,12pm-6pm,38
2,152,6pm-12am,41
2,152,12am-6am,30
2,153,6am-12pm,44
2,153,12pm-6pm,86
2,153,6pm-12am,93
2,153,12am-6am,44
2,154,6am-12pm,75
2,154,12pm-6pm,58
2,154,6pm-12am,98
2,154,12am-6am,37
2,155,6am-12pm,41
2,155,12pm-6pm,31
2,155,6pm-12am,75
2,155,12am-6am,63
2,156,6am-12pm,84
2,156,12pm-6pm,48
2,156,6pm-12am,47
2,156,12am-6am,62
2,157,6am-12pm,49
2,157,12pm-6pm,35
2,157,6pm-12am,56
2,157,12am-6am,54
2,158,6am-12pm,52
2,158,12pm-6pm,77
2,158,6pm-12am,63
2,158,12am-6am,49
2,159,6am-12pm,94
2,159,12pm-6pm,71
2,159,6pm-12am,46
2,159,12am-6am,78
2,160,6am-12pm,35
2,160,12pm-6pm,71
2,160,6pm-12am,97
2,160,12am-6am,66
2,161,6am-12pm,89
2,161,12pm-6pm,96
2,161,6pm-12am,100
2,161,12am-6am,40
2,162,6am-12pm,61
2,162,12pm-6pm,87
2,162,6pm-12am,94
2,162,12am-6am,81
2,163,6am-12pm,86
2,163,12pm-6pm,79
2,163,6pm-12am,59
2,163,12am-6am,37
2,164,6am-12pm,41
2,164,12pm-6pm,99
2,164,6pm-12am,72
2,164,12am-6am,80
2,165,6am-12pm,99
2,165,12pm-6pm,77
2,165,6pm-12am,91
2,165,12am-6am,75
2,166,6am-12pm,77
2,166,12pm-6pm,98
2,166,6pm-12am,44
2,166,12am-6am,31
2,167,6am-12pm,74
2,167,12pm-6pm,88
2,167,6pm-12am,36
2,167,12am-6am,84
2,168,6am-12pm,72
2,168,12pm-6pm,37
2,168,6pm-12am,75
2,168,12am-6am,57
2,169,6am-12pm,55
2,169,12pm-6pm,69
2,169,6pm-12am,73
2,169,12am-6am,57
2,170,6am-12pm,45
2,170,12pm-6pm,82
2,170,6pm-12am,89
2,170,12am-6am,81
2,171,6am-12pm,92
2,171,12pm-6pm,85
2,171,6pm-12am,89
2,171,12am-6am,53
2,172,6am-12pm,74
2,172,12pm-6pm,57
2,172,6pm-12am,81
2,172,12am-6am,87
2,173,6am-12pm,43
2,173,12pm-6pm,56
2,173,6pm-12am,78
2,173,12am-6am,90
2,174,6am-12pm,58
2,174,12pm-6pm,42
2,174,6pm-12am,55
2,174,12am-6am,56
2,175,6am-12pm,70
2,175,12pm-6pm,95
2,175,6pm-12am,42
2,175,12am-6am,97
2,176,6am-12pm,42
2,176,12pm-6pm,65
2,176,6pm-12am,58
2,176,12am-6am,56
2,177,6am-12pm,48
2,177,12pm-6pm,84
2,177,6pm-12am,72
2,177,12am-6am,83
2,178,6am-12pm,68
2,178,12pm-6pm,76
2,178,6pm-12am,86
2,178,12am-6am,40
2,179,6am-12pm,74
2,179,12pm-6pm,83
2,179,6pm-12am,52
2,179,12am-6am,84
2,180,6am-12pm,75
2,180,12pm-6pm,31
2,180,6pm-12am,86
2,180,12am-6am,56
2,181,6am-12pm,89
2,181,12pm-6pm,94
2,181,6pm-12am,95
2,181,12am-6am,91
2,182,6am-12pm,57
2,182,12pm-6pm,88
2,182,6pm-12am,63
2,182,12am-6am,53
2,183,6am-12pm,62
2,183,12pm-6pm,48
2,183,6pm-12am,80
2,183,12am-6am,35
2,184,6am-12pm,37
2,184,12pm-6pm,58
2,184,6pm-12am,64
2,184,12am-6am,34
2,185,6am-12pm,60
2,185,12pm-6pm,71
2,185,6pm-12am,35
2,185,12am-6am,49
2,186,6am-12pm,36
2,186,12pm-6pm,75
2,186,6pm-12am,42
2,186,12am-6am,63
2,187,6am-12pm,62
2,187,12pm-6pm,34
2,187,6pm-12am,38
2,187,12am-6am,76
2,188,6am-12pm,83
2,188,12pm-6pm,90
2,188,6pm-12am,68
2,188,12am-6am,98
2,189,6am-12pm,95
2,189,12pm-6pm,35
2,189,6pm-12am,68
2,189,12am-6am,71
2,190,6am-12pm,81
2,190,12pm-6pm,82
2,190,6pm-12am,48
2,190,12am-6am,56
2,191,6am-12pm,77
2,191,12pm-6pm,98
2,191,6pm-12am,68
2,191,12am-6am,36
2,192,6am-12pm,37
2,192,12pm-6pm,95
2,192,6pm-12am,37
2,192,12am-6am,34
2,193,6am-12pm,93
2,193,12pm-6pm,88
2,193,6pm-12am,49
2,193,12am-6am,63
2,194,6am-12pm,82
2,194,12pm-6pm,78
2,194,6pm-12am,68
2,194,12am-6am,89
2,195,6am-12pm,93
2,195,12pm-6pm,37
2,195,6pm-12am,34
2,195,12am-6am,92
2,196,6am-12pm,52
2,196,12pm-6pm,59
2,196,6pm-12am,36
2,196,12am-6am,59
2,197,6am-12pm,57
2,197,12pm-6pm,82
2,197,6pm-12am,65
2,197,12am-6am,53
2,198,6am-12pm,98
2,198,12pm-6pm,93
2,198,6pm-12am,96
2,198,12am-6am,91
2,199,6am-12pm,47
2,199,12pm-6pm,75
2,199,6pm-12am,100
2,199,12am-6am,88
2,200,6am-12pm,61
2,200,12pm-6pm,89
2,200,6pm-12am,97
2,200,12am-6am,85
3,101,6am-12pm,90
3,101,12pm-6pm,57
3,101,6pm-12am,86
3,101,12am-6am,45
3,102,6am-12pm,99
3,102,12pm-6pm,57
3,102,6pm-12am,45
3,102,12am-6am,55
3,103,6am-12pm,39
3,103,12pm-6pm,32
3,103,6pm-12am,80
3,103,12am-6am,98
3,104,6am-12pm,76
3,104,12pm-6pm,95
3,104,6pm-12am,42
3,104,12am-6am,77
3,105,6am-12pm,66
3,105,12pm-6pm,39
3,105,6pm-12am,50
3,105,12am-6am,91
3,106,6am-12pm,85
3,106,12pm-6pm,96
3,106,6pm-12am,37
3,106,12am-6am,68
3,107,6am-12pm,55
3,107,12pm-6pm,40
3,107,6pm-12am,30
3,107,12am-6am,91
3,108,6am-12pm,37
3,108,12pm-6pm,50
3,108,6pm-12am,98
3,108,12am-6am,47
3,109,6am-12pm,44
3,109,12pm-6pm,76
3,109,6pm-12am,51
3,109,12am-6am,99
3,110,6am-12pm,67
3,110,12pm-6pm,66
3,110,6pm-12am,43
3,110,12am-6am,55
3,111,6am-12pm,62
3,111,12pm-6pm,31
3,111,6pm-12am,81
3,111,12am-6am,62
3,112,6am-12pm,82
3,112,12pm-6pm,47
3,112,6pm-12am,78
3,112,12am-6am,63
3,113,6am-12pm,78
3,113,12pm-6pm,89
3,113,6pm-12am,45
3,113,12am-6am,75
3,114,6am-12pm,55
3,114,12pm-6pm,51
3,114,6pm-12am,54
3,114,12am-6am,32
3,115,6am-12pm,42
3,115,12pm-6pm,58
3,115,6pm-12am,60
3,115,12am-6am,49
3,116,6am-12pm,59
3,116,12pm-6pm,36
3,116,6pm-12am,40
3,116,12am-6am,86
3,117,6am-12pm,74
3,117,12pm-6pm,87
3,117,6pm-12am,44
3,117,12am-6am,58
3,118,6am-12pm,61
3,118,12pm-6pm,88
3,118,6pm-12am,37
3,118,12am-6am,79
3,119,6am-12pm,61
3,119,12pm-6pm,45
3,119,6pm-12am,64
3,119,12am-6am,43
3,120,6am-12pm,46
3,120,12pm-6pm,98
3,120,6pm-12am,69
3,120,12am-6am,37
3,121,6am-12pm,66
3,121,12pm-6pm,87
3,121,6pm-12am,91
3,121,12am-6am,45
3,122,6am-12pm,79
3,122,12pm-6pm,92
3,122,6pm-12am,54
3,122,12am-6am,77
3,123,6am-12pm,45
3,123,12pm-6pm,70
3,123,6pm-12am,47
3,123,12am-6am,95
3,124,6am-12pm,73
3,124,12pm-6pm,74
3,124,6pm-12am,49
3,124,12am-6am,69
3,125,6am-12pm,100
3,125,12pm-6pm,50
3,125,6pm-12am,98
3,125,12am-6am,35
3,126,6am-12pm,78
3,126,12pm-6pm,56
3,126,6pm-12am,89
3,126,12am-6am,39
3,127,6am-12pm,53
3,127,12pm-6pm,31
3,127,6pm-12am,56
3,127,12am-6am,55
3,128,6am-12pm,59
3,128,12pm-6pm,85
3,128,6pm-12am,94
3,128,12am-6am,72
3,129,6am-12pm,84
3,129,12pm-6pm,97
3,129,6pm-12am,81
3,129,12am-6am,45
3,130,6am-12pm,49
3,130,12pm-6pm,67
3,130,6pm-12am,37
3,130,12am-6am,30
3,131,6am-12pm,32
3,131,12pm-6pm,57
3,131,6pm-12am,96
3,131,12am-6am,55
3,132,6am-12pm,34
3,132,12pm-6pm,32
3,132,6pm-12am,35
3,132,12am-6am,35
3,133,6am-12pm,90
3,133,12pm-6pm,62
3,133,6pm-12am,69
3,133,12am-6am,39
3,134,6am-12pm,92
3,134,12pm-6pm,35
3,134,6pm-12am,36
3,134,12am-6am,60
3,135,6am-12pm,53
3,135,12pm-6pm,56
3,135,6pm-12am,72
3,135,12am-6am,34
3,136,6am-12pm,52
3,136,12pm-6pm,69
3,136,6pm-12am,65
3,136,12am-6am,43
3,137,6am-12pm,32
3,137,12pm-6pm,91
3,137,6pm-12am,61
3,137,12am-6am,100
3,138,6am-12pm,35
3,138,12pm-6pm,56
3,138,6pm-12am,58
3,138,12am-6am,69
3,139,6am-12pm,95
3,139,12pm-6pm,48
3,139,6pm-12am,45
3,139,12am-6am,51
3,140,6am-12pm,83
3,140,12pm-6pm,65
3,140,6pm-12am,43
3,140,12am-6am,90
3,141,6am-12pm,86
3,141,12pm-6pm,56
3,141,6pm-12am,50
3,141,12am-6am,89
3,142,6am-12pm,74
3,142,12pm-6pm,63
3,142,6pm-12am,93
3,142,12am-6am,68
3,143,6am-12pm,40
3,143,12pm-6pm,75
3,143,6pm-12am,58
3,143,12am-6am,80
3,144,6am-12pm,55
3,144,12pm-6pm,92
3,144,6pm-12am,62
3,144,12am-6am,35
3,145,6am-12pm,49
3,145,12pm-6pm,53
3,145,6pm-12am,70
3,145,12am-6am,82
3,146,6am-12pm,76
3,146,12pm-6pm,98
3,146,6pm-12am,41
3,146,12am-6am,54
3,147,6am-12pm,71
3,147,12pm-6pm,43
3,147,6pm-12am,51
3,147,12am-6am,40
3,148,6am-12pm,65
3,148,12pm-6pm,99
3,148,6pm-12am,67
3,148,12am-6am,62
3,149,6am-12pm,83
3,149,12pm-6pm,56
3,149,6pm-12am,48
3,149,12am-6am,99
3,150,6am-12pm,47
3,150,12pm-6pm,63
3,150,6pm-12am,31
3,150,12am-6am,49
3,151,6am-12pm,39
3,151,12pm-6pm,44
3,151,6pm-12am,93
3,151,12am-6am,47
3,152,6am-12pm,91
3,152,12pm-6pm,74
3,152,6pm-12am,75
3,152,12am-6am,95
3,153,6am-12pm,83
3,153,12pm-6pm,73
3,153,6pm-12am,38
3,153,12am-6am,95
3,154,6am-12pm,81
3,154,12pm-6pm,40
3,154,6pm-12am,64
3,154,12am-6am,100
3,155,6am-12pm,67
3,155,12pm-6pm,34
3,155,6pm-12am,48
3,155,12am-6am,66
3,156,6am-12pm,37
3,156,12pm-6pm,30
3,156,6pm-12am,83
3,156,12am-6am,100
3,157,6am-12pm,37
3,157,12pm-6pm,63
3,157,6pm-12am,65
3,157,12am-6am,77
3,158,6am-12pm,68
3,158,12pm-6pm,39
3,158,6pm-12am,97
3,158,12am-6am,90
3,159,6am-12pm,64
3,159,12pm-6pm,55
3,159,6pm-12am,78
3,159,12am-6am,36
3,160,6am-12pm,52
3,160,12pm-6pm,64
3,160,6pm-12am,74
3,160,12am-6am,99
3,161,6am-12pm,69
3,161,12pm-6pm,53
3,161,6pm-12am,74
3,161,12am-6am,66
3,162,6am-12pm,55
3,162,12pm-6pm,53
3,162,6pm-12am,75
3,162,12am-6am,36
3,163,6am-12pm,80
3,163,12pm-6pm,58
3,163,6pm-12am,71
3,163,12am-6am,98
3,164,6am-12pm,45
3,164,12pm-6pm,88
3,164,6pm-12am,32
3,164,12am-6am,79
3,165,6am-12pm,90
3,165,12pm-6pm,53
3,165,6pm-12am,91
3,165,12am-6am,56
3,166,6am-12pm,96
3,166,12pm-6pm,90
3,166,6pm-12am,36
3,166,12am-6am,33
3,167,6am-12pm,43
3,167,12pm-6pm,50
3,167,6pm-12am,69
3,167,12am-6am,40
3,168,6am-12pm,93
3,168,12pm-6pm,67
3,168,6pm-12am,49
3,168,12am-6am,64
3,169,6am-12pm,66
3,169,12pm-6pm,48
