day,room_id,time_interval,energy_usage
1,130,6am-12pm,95
1,130,12pm-6pm,54
1,130,6pm-12am,33
1,130,12am-6am,81
1,131,6am-12pm,96
1,131,12pm-6pm,72
1,131,6pm-12am,54
1,131,12am-6am,53
1,132,6am-12pm,55
1,132,12pm-6pm,36
1,132,6pm-12am,37
1,132,12am-6am,81
1,133,6am-12pm,48
1,133,12pm-6pm,54
1,133,6pm-12am,70
1,133,12am-6am,62
1,134,6am-12pm,38
1,134,12pm-6pm,86
1,134,6pm-12am,55
1,134,12am-6am,33
1,135,6am-12pm,94
1,135,12pm-6pm,89
1,135,6pm-12am,48
1,135,12am-6am,46
1,136,6am-12pm,78
1,136,12pm-6pm,67
1,136,6pm-12am,34
1,136,12am-6am,48
1,137,6am-12pm,84
1,137,12pm-6pm,97
1,137,6pm-12am,92
1,137,12am-6am,36
1,138,6am-12pm,71
1,138,12pm-6pm,81
1,138,6pm-12am,53
1,138,12am-6am,98
1,139,6am-12pm,67
1,139,12pm-6pm,86
1,139,6pm-12am,92
1,139,12am-6am,81
1,140,6am-12pm,34
1,140,12pm-6pm,73
1,140,6pm-12am,87
1,140,12am-6am,47
1,141,6am-12pm,62
1,141,12pm-6pm,45
1,141,6pm-12am,98
1,141,12am-6am,74
1,142,6am-12pm,34
1,142,12pm-6pm,60
1,142,6pm-12am,96
1,142,12am-6am,62
1,143,6am-12pm,31
1,143,12pm-6pm,99
1,143,6pm-12am,82
1,143,12am-6am,79
1,144,6am-12pm,69
1,144,12pm-6pm,32
1,144,6pm-12am,78
1,144,12am-6am,93
1,145,6am-12pm,73
1,145,12pm-6pm,55
1,145,6pm-12am,72
1,145,12am-6am,69
1,146,6am-12pm,94
1,146,12pm-6pm,32
1,146,6pm-12am,50
1,146,12am-6am,31
1,147,6am-12pm,61
1,147,12pm-6pm,69
1,147,6pm-12am,75
1,147,12am-6am,84
1,148,6am-12pm,42
1,148,12pm-6pm,67
1,148,6pm-12am,85
1,148,12am-6am,69
1,149,6am-12pm,69
1,149,12pm-6pm,56
1,149,6pm-12am,57
1,149,12am-6am,61
1,150,6am-12pm,52
1,150,12pm-6pm,87
1,150,6pm-12am,68
1,150,12am-6am,74
1,151,6am-12pm,92
1,151,12pm-6pm,38
1,151,6pm-12am,61
1,151,12am-6am,87
1,152,6am-12pm,66
1,152,12pm-6pm,90
1,152,6pm-12am,80
1,152,12am-6am,95
1,153,6am-12pm,61
1,153,12pm-6pm,66
1,153,6pm-12am,46
1,153,12am-6am,57
1,154,6am-12pm,72
1,154,12pm-6pm,31
1,154,6pm-12am,58
1,154,12am-6am,56
1,155,6am-12pm,99
1,155,12pm-6pm,72
1,155,6pm-12am,47
1,155,12am-6am,82
1,156,6am-12pm,78
1,156,12pm-6pm,48
1,156,6pm-12am,62
1,156,12am-6am,73
1,157,6am-12pm,33
1,157,12pm-6pm,91
1,157,6pm-12am,56
1,157,12am-6am,46
1,158,6am-12pm,43
1,158,12pm-6pm,99
1,158,6pm-12am,86
1,158,12am-6am,31
1,159,6am-12pm,84
1,159,12pm-6pm,57
1,159,6pm-12am,82
1,159,12am-6am,94
1,160,6am-12pm,63
1,160,12pm-6pm,91
1,160,6pm-12am,61
1,160,12am-6am,67
1,161,6am-12pm,45
1,161,12pm-6pm,76
1,161,6pm-12am,84
1,161,12am-6am,54
1,162,6am-12pm,39
1,162,12pm-6pm,73
1,162,6pm-12am,48
1,162,12am-6am,37
1,163,6am-12pm,62
1,163,12pm-6pm,31
1,163,6pm-12am,35
1,163,12am-6am,96
1,164,6am-12pm,97
1,164,12pm-6pm,57
1,164,6pm-12am,81
1,164,12am-6am,62
1,165,6am-12pm,45
1,165,12pm-6pm,90
1,165,6pm-12am,67
1,165,12am-6am,74
1,166,6am-12pm,41
1,166,12pm-6pm,84
1,166,6pm-12am,80
1,166,12am-6am,97
1,167,6am-12pm,49
1,167,12pm-6pm,54
1,167,6pm-12am,68
1,167,12am-6am,34
1,168,6am-12pm,70
1,168,12pm-6pm,97
1,168,6pm-12am,70
1,168,12am-6am,55
1,169,6am-12pm,38
1,169,12pm-6pm,72
1,169,6pm-12am,69
1,169,12am-6am,32
1,170,6am-12pm,62
1,170,12pm-6pm,70
1,170,6pm-12am,34
1,170,12am-6am,76
1,171,6am-12pm,52
1,171,12pm-6pm,46
1,171,6pm-12am,87
1,171,12am-6am,85
1,172,6am-12pm,60
1,172,12pm-6pm,70
1,172,6pm-12am,77
1,172,12am-6am,81
1,173,6am-12pm,70
1,173,12pm-6pm,70
1,173,6pm-12am,33
1,173,12am-6am,55
1,174,6am-12pm,52
1,174,12pm-6pm,95
1,174,6pm-12am,75
1,174,12am-6am,65
1,175,6am-12pm,68
1,175,12pm-6pm,65
1,175,6pm-12am,71
1,175,12am-6am,35
1,176,6am-12pm,69
1,176,12pm-6pm,99
1,176,6pm-12am,32
1,176,12am-6am,50
1,177,6am-12pm,49
1,177,12pm-6pm,30
1,177,6pm-12am,66
1,177,12am-6am,78
1,178,6am-12pm,34
1,178,12pm-6pm,81
1,178,6pm-12am,95
1,178,12am-6am,37
1,179,6am-12pm,99
1,179,12pm-6pm,76
1,179,6pm-12am,38
1,179,12am-6am,33
1,180,6am-12pm,91
1,180,12pm-6pm,30
1,180,6pm-12am,57
1,180,12am-6am,59
1,181,6am-12pm,91
1,181,12pm-6pm,73
1,181,6pm-12am,67
1,181,12am-6am,69
1,182,6am-12pm,98
1,182,12pm-6pm,37
1,182,6pm-12am,72
1,182,12am-6am,57
1,183,6am-12pm,73
1,183,12pm-6pm,75
1,183,6pm-12am,91
1,183,12am-6am,74
1,184,6am-12pm,46
1,184,12pm-6pm,94
1,184,6pm-12am,39
1,184,12am-6am,99
1,185,6am-12pm,58
1,185,12pm-6pm,57
1,185,6pm-12am,47
1,185,12am-6am,47
1,186,6am-12pm,53
1,186,12pm-6pm,52
1,186,6pm-12am,81
1,186,12am-6am,88
1,187,6am-12pm,52
1,187,12pm-6pm,30
1,187,6pm-12am,80
1,187,12am-6am,34
1,188,6am-12pm,63
1,188,12pm-6pm,86
1,188,6pm-12am,50
1,188,12am-6am,37
1,189,6am-12pm,67
1,189,12pm-6pm,83
1,189,6pm-12am,63
1,189,12am-6am,86
1,190,6am-12pm,96
1,190,12pm-6pm,59
1,190,6pm-12am,93
1,190,12am-6am,36
1,191,6am-12pm,43
1,191,12pm-6pm,68
1,191,6pm-12am,56
1,191,12am-6am,81
1,192,6am-12pm,75
1,192,12pm-6pm,87
1,192,6pm-12am,62
1,192,12am-6am,92
1,193,6am-12pm,49
1,193,12pm-6pm,84
1,193,6pm-12am,90
1,193,12am-6am,64
1,194,6am-12pm,60
1,194,12pm-6pm,44
1,194,6pm-12am,42
1,194,12am-6am,80
1,195,6am-12pm,50
1,195,12pm-6pm,96
1,195,6pm-12am,50
1,195,12am-6am,30
1,196,6am-12pm,87
1,196,12pm-6pm,30
1,196,6pm-12am,63
1,196,12am-6am,52
1,197,6am-12pm,41
1,197,12pm-6pm,61
1,197,6pm-12am,51
1,197,12am-6am,65
1,198,6am-12pm,35
1,198,12pm-6pm,44
1,198,6pm-12am,34
1,198,12am-6am,93
1,199,6am-12pm,64
1,199,12pm-6pm,86
1,199,6pm-12am,51
1,199,12am-6am,96
1,200,6am-12pm,77
1,200,12pm-6pm,35
1,200,6pm-12am,51
1,200,12am-6am,49
2,101,6am-12pm,37
2,101,12pm-6pm,44
2,101,6pm-12am,38
2,101,12am-6am,83
2,102,6am-12pm,40
2,102,12pm-6pm,78
2,102,6pm-12am,73
2,102,12am-6am,44
2,103,6am-12pm,68
2,103,12pm-6pm,83
2,103,6pm-12am,88
2,103,12am-6am,88
2,104,6am-12pm,80
2,104,12pm-6pm,95
2,104,6pm-12am,51
2,104,12am-6am,62
2,105,6am-12pm,46
2,105,12pm-6pm,59
2,105,6pm-12am,31
2,105,12am-6am,80
2,106,6am-12pm,91
2,106,12pm-6pm,80
2,106,6pm-12am,74
2,106,12am-6am,86
2,107,6am-12pm,41
2,107,12pm-6pm,62
2,107,6pm-12am,78
2,107,12am-6am,82
2,108,6am-12pm,89
2,108,12pm-6pm,66
2,108,6pm-12am,85
2,108,12am-6am,95
2,109,6am-12pm,81
2,109,12pm-6pm,32
2,109,6pm-12am,47
2,109,12am-6am,35
2,110,6am-12pm,66
2,110,12pm-6pm,75
2,110,6pm-12am,60
2,110,12am-6am,42
2,111,6am-12pm,43
2,111,12pm-6pm,88
2,111,6pm-12am,93
2,111,12am-6am,75
2,112,6am-12pm,36
2,112,12pm-6pm,33
2,112,6pm-12am,87
2,112,12am-6am,62
2,113,6am-12pm,91
2,113,12pm-6pm,90
2,113,6pm-12am,97
2,113,12am-6am,46
2,114,6am-12pm,67
2,114,12pm-6pm,49
2,114,6pm-12am,62
2,114,12am-6am,37
2,115,6am-12pm,51
2,115,12pm-6pm,93
2,115,6pm-12am,52
2,115,12am-6am,37
2,116,6am-12pm,97
2,116,12pm-6pm,48
2,116,6pm-12am,100
2,116,12am-6am,49
2,117,6am-12pm,91
2,117,12pm-6pm,41
2,117,6pm-12am,58
2,117,12am-6am,55
2,118,6am-12pm,62
2,118,12pm-6pm,61
2,118,6pm-12am,45
2,118,12am-6am,82
2,119,6am-12pm,100
2,119,12pm-6pm,83
2,119,6pm-12am,37
2,119,12am-6am,71
2,120,6am-12pm,50
2,120,12pm-6pm,77
2,120,6pm-12am,56
2,120,12am-6am,58
2,121,6am-12pm,62
2,121,12pm-6pm,63
2,121,6pm-12am,37
2,121,12am-6am,78
2,122,6am-12pm,96
2,122,12pm-6pm,59
2,122,6pm-12am,37
2,122,12am-6am,73
2,123,6am-12pm,62
2,123,12pm-6pm,76
2,123,6pm-12am,91
2,123,12am-6am,35
2,124,6am-12pm,58
2,124,12pm-6pm,53
2,124,6pm-12am,82
2,124,12am-6am,59
2,125,6am-12pm,46
2,125,12pm-6pm,55
2,125,6pm-12am,66
2,125,12am-6am,36
2,126,6am-12pm,85
2,126,12pm-6pm,71
2,126,6pm-12am,84
2,126,12am-6am,42
2,127,6am-12pm,30
2,127,12pm-6pm,69
2,127,6pm-12am,51
2,127,12am-6am,49
2,128,6am-12pm,56
2,128,12pm-6pm,79
2,128,6pm-12am,91
2,128,12am-6am,92
2,129,6am-12pm,79
2,129,12pm-6pm,93
2,129,6pm-12am,37
2,129,12am-6am,36
2,130,6am-12pm,61
2,130,12pm-6pm,86
2,130,6pm-12am,79
2,130,12am-6am,46
2,131,6am-12pm,40
2,131,12pm-6pm,35
2,131,6pm-12am,86
2,131,12am-6am,43
2,132,6am-12pm,75
2,132,12pm-6pm,41
2,132,6pm-12am,100
2,132,12am-6am,58
2,133,6am-12pm,70
2,133,12pm-6pm,35
2,133,6pm-12am,64
2,133,12am-6am,73
2,134,6am-12pm,53
2,134,12pm-6pm,67
2,134,6pm-12am,74
2,134,12am-6am,61
2,135,6am-12pm,38
2,135,12pm-6pm,63
2,135,6pm-12am,55
2,135,12am-6am,52
2,136,6am-12pm,52
2,136,12pm-6pm,57
2,136,6pm-12am,48
2,136,12am-6am,87
2,137,6am-12pm,46
2,137,12pm-6pm,78
2,137,6pm-12am,69
2,137,12am-6am,77
2,138,6am-12pm,31
2,138,12pm-6pm,48
2,138,6pm-12am,59
2,138,12am-6am,79
2,139,6am-12pm,80
2,139,12pm-6pm,98
2,139,6pm-12am,92
2,139,12am-6am,47
2,140,6am-12pm,76
2,140,12pm-6pm,31
2,140,6pm-12am,40
2,140,12am-6am,87
2,141,6am-12pm,78
2,141,12pm-6pm,63
2,141,6pm-12am,31
2,141,12am-6am,97
2,142,6am-12pm,74
2,142,12pm-6pm,74
2,142,6pm-12am,33
2,142,12am-6am,43
2,143,6am-12pm,30
2,143,12pm-6pm,74
2,143,6pm-12am,40
2,143,12am-6am,60
2,144,6am-12pm,80
2,144,12pm-6pm,38
2,144,6pm-12am,78
2,144,12am-6am,92
2,145,6am-12pm,44
2,145,12pm-6pm,67
2,145,6pm-12am,38
2,145,12am-6am,79
2,146,6am-12pm,92
2,146,12pm-6pm,89
2,146,6pm-12am,65
2,146,12am-6am,86
2,147,6am-12pm,80
2,147,12pm-6pm,66
2,147,6pm-12am,60
2,147,12am-6am,57
2,148,6am-12pm,95
2,148,12pm-6pm,88
2,148,6pm-12am,57
2,148,12am-6am,51
2,149,6am-12pm,59
2,149,12pm-6pm,36
2,149,6pm-12am,81
2,149,12am-6am,43
2,150,6am-12pm,90
2,150,12pm-6pm,81
2,150,6pm-12am,64
2,150,12am-6am,71
2,151,6am-12pm,59
2,151,12pm-6pm,52
2,151,6pm-12am,79
2,151,12am-6am,34
2,152,6am-12pm,88
2,152,12pm-6pm,30
2,152,6pm-12am,81
2,152,12am-6am,37
2,153,6am-12pm,87
2,153,12pm-6pm,78
2,153,6pm-12am,80
2,153,12am-6am,51
2,154,6am-12pm,44
2,154,12pm-6pm,55
2,154,6pm-12am,77
2,154,12am-6am,62
2,155,6am-12pm,68
2,155,12pm-6pm,79
2,155,6pm-12am,33
2,155,12am-6am,90
2,156,6am-12pm,91
2,156,12pm-6pm,53
2,156,6pm-12am,85
2,156,12am-6am,96
2,157,6am-12pm,89
2,157,12pm-6pm,98
2,157,6pm-12am,67
2,157,12am-6am,40
2,158,6am-12pm,74
2,158,12pm-6pm,32
2,158,6pm-12am,65
2,158,12am-6am,45
2,159,6am-12pm,70
2,159,12pm-6pm,59
2,159,6pm-12am,38
2,159,12am-6am,89
2,160,6am-12pm,97
2,160,12pm-6pm,94
2,160,6pm-12am,64
2,160,12am-6am,56
2,161,6am-12pm,37
2,161,12pm-6pm,60
2,161,6pm-12am,41
2,161,12am-6am,42
2,162,6am-12pm,32
2,162,12pm-6pm,47
2,162,6pm-12am,47
2,162,12am-6am,79
2,163,6am-12pm,56
2,163,12pm-6pm,48
2,163,6pm-12am,44
2,163,12am-6am,71
2,164,6am-12pm,68
2,164,12pm-6pm,73
2,164,6pm-12am,89
2,164,12am-6am,32
2,165,6am-12pm,68
2,165,12pm-6pm,56
2,165,6pm-12am,53
2,165,12am-6am,43
2,166,6am-12pm,63
2,166,12pm-6pm,30
2,166,6pm-12am,88
2,166,12am-6am,38
2,167,6am-12pm,69
2,167,12pm-6pm,81
2,167,6pm-12am,47
2,167,12am-6am,73
2,168,6am-12pm,95
2,168,12pm-6pm,63
2,168,6pm-12am,68
2,168,12am-6am,46
2,169,6am-12pm,82
2,169,12pm-6pm,77
2,169,6pm-12am,30
2,169,12am-6am,90
2,170,6am-12pm,66
2,170,12pm-6pm,55
2,170,6pm-12am,33
2,170,12am-6am,40
2,171,6am-12pm,78
2,171,12pm-6pm,30
2,171,6pm-12am,58
2,171,12am-6am,43
2,172,6am-12pm,81
2,172,12pm-6pm,66
2,172,6pm-12am,31
2,172,12am-6am,52
2,173,6am-12pm,65
2,173,12pm-6pm,40
2,173,6pm-12am,44
2,173,12am-6am,87
2,174,6am-12pm,45
2,174,12pm-6pm,95
2,174,6pm-12am,81
2,174,12am-6am,84
2,175,6am-12pm,58
2,175,12pm-6pm,76
2,175,6pm-12am,41
2,175,12am-6am,50
2,176,6am-12pm,34
2,176,12pm-6pm,76
2,176,6pm-12am,74
2,176,12am-6am,58
2,177,6am-12pm,51
2,177,12pm-6pm,78
2,177,6pm-12am,88
2,177,12am-6am,81
2,178,6am-12pm,74
2,178,12pm-6pm,89
2,178,6pm-12am,71
2,178,12am-6am,31
2,179,6am-12pm,59
2,179,12pm-6pm,93
2,179,6pm-12am,52
2,179,12am-6am,62
2,180,6am-12pm,66
2,180,12pm-6pm,83
2,180,6pm-12am,99
2,180,12am-6am,47
2,181,6am-12pm,43
2,181,12pm-6pm,86
2,181,6pm-12am,71
2,181,12am-6am,63
2,182,6am-12pm,69
2,182,12pm-6pm,50
2,182,6pm-12am,53
2,182,12am-6am,39
2,183,6am-12pm,59
2,183,12pm-6pm,71
2,183,6pm-12am,85
2,183,12am-6am,58
2,184,6am-12pm,32
2,184,12pm-6pm,99
2,184,6pm-12am,64
2,184,12am-6am,55
2,185,6am-12pm,45
2,185,12pm-6pm,67
2,185,6pm-12am,68
2,185,12am-6am,99
2,186,6am-12pm,47
2,186,12pm-6pm,49
2,186,6pm-12am,100
2,186,12am-6am,50
2,187,6am-12pm,94
2,187,12pm-6pm,74
2,187,6pm-12am,60
2,187,12am-6am,42
2,188,6am-12pm,61
2,188,12pm-6pm,59
2,188,6pm-12am,72
2,188,12am-6am,38
2,189,6am-12pm,91
2,189,12pm-6pm,71
2,189,6pm-12am,65
2,189,12am-6am,36
2,190,6am-12pm,83
2,190,12pm-6pm,51
2,190,6pm-12am,47
2,190,12am-6am,52
2,191,6am-12pm,92
2,191,12pm-6pm,38
2,191,6pm-12am,57
2,191,12am-6am,68
2,192,6am-12pm,77
2,192,12pm-6pm,96
2,192,6pm-12am,72
2,192,12am-6am,98
2,193,6am-12pm,42
2,193,12pm-6pm,58
2,193,6pm-12am,96
2,193,12am-6am,72
2,194,6am-12pm,63
2,194,12pm-6pm,78
2,194,6pm-12am,52
2,194,12am-6am,30
2,195,6am-12pm,32
2,195,12pm-6pm,85
2,195,6pm-12am,95
2,195,12am-6am,56
2,196,6am-12pm,39
2,196,12pm-6pm,80
2,196,6pm-12am,73
2,196,12am-6am,56
2,197,6am-12pm,63
2,197,12pm-6pm,99
2,197,6pm-12am,71
2,197,12am-6am,50
2,198,6am-12pm,87
2,198,12pm-6pm,76
2,198,6pm-12am,99
2,198,12am-6am,51
2,199,6am-12pm,62
2,199,12pm-6pm,46
2,199,6pm-12am,91
2,199,12am-6am,43
2,200,6am-12pm,37
2,200,12pm-6pm,89
2,200,6pm-12am,67
2,200,12am-6am,60
3,101,6am-12pm,72
3,101,12pm-6pm,96
3,101,6pm-12am,53
3,101,12am-6am,68
3,102,6am-12pm,40
3,102,12pm-6pm,78
3,102,6pm-12am,86
3,102,12am-6am,47
3,103,6am-12pm,92
3,103,12pm-6pm,57
3,103,6pm-12am,72
3,103,12am-6am,60
3,104,6am-12pm,71
3,104,12pm-6pm,60
3,104,6pm-12am,44
3,104,12am-6am,35
3,105,6am-12pm,89
3,105,12pm-6pm,81
3,105,6pm-12am,97
3,105,12am-6am,57
3,106,6am-12pm,69
3,106,12pm-6pm,34
3,106,6pm-12am,67
3,106,12am-6am,54
3,107,6am-12pm,36
3,107,12pm-6pm,93
3,107,6pm-12am,84
3,107,12am-6am,70
3,108,6am-12pm,46
3,108,12pm-6pm,93
3,108,6pm-12am,96
3,108,12am-6am,77
3,109,6am-12pm,69
3,109,12pm-6pm,97
3,109,6pm-12am,91
3,109,12am-6am,84
3,110,6am-12pm,59
3,110,12pm-6pm,87
3,110,6pm-12am,76
3,110,12am-6am,41
3,111,6am-12pm,70
3,111,12pm-6pm,74
3,111,6pm-12am,42
3,111,12am-6am,61
3,112,6am-12pm,51
3,112,12pm-6pm,52
3,112,6pm-12am,73
3,112,12am-6am,65
3,113,6am-12pm,67
3,113,12pm-6pm,47
3,113,6pm-12am,95
3,113,12am-6am,70
3,114,6am-12pm,88
3,114,12pm-6pm,82
3,114,6pm-12am,57
3,114,12am-6am,78
3,115,6am-12pm,36
3,115,12pm-6pm,99
3,115,6pm-12am,42
3,115,12am-6am,34
3,116,6am-12pm,59
3,116,12pm-6pm,96
3,116,6pm-12am,93
3,116,12am-6am,68
3,117,6am-12pm,75
3,117,12pm-6pm,65
3,117,6pm-12am,54
3,117,12am-6am,40
3,118,6am-12pm,36
3,118,12pm-6pm,47
3,118,6pm-12am,37
3,118,12am-6am,80
3,119,6am-12pm,82
3,119,12pm-6pm,31
3,119,6pm-12am,38
3,119,12am-6am,38
3,120,6am-12pm,31
3,120,12pm-6pm,32
3,120,6pm-12am,72
3,120,12am-6am,92
3,121,6am-12pm,54
3,121,12pm-6pm,43
3,121,6pm-12am,96
3,121,12am-6am,66
3,122,6am-12pm,41
3,122,12pm-6pm,37
3,122,6pm-12am,61
3,122,12am-6am,88
3,123,6am-12pm,73
3,123,12pm-6pm,67
3,123,6pm-12am,63
3,123,12am-6am,59
3,124,6am-12pm,74
3,124,12pm-6pm,71
3,124,6pm-12am,80
3,124,12am-6am,50
3,125,6am-12pm,51
3,125,12pm-6pm,33
3,125,6pm-12am,68
3,125,12am-6am,95
3,126,6am-12pm,82
3,126,12pm-6pm,63
3,126,6pm-12am,54
3,126,12am-6am,57
3,127,6am-12pm,34
3,127,12pm-6pm,66
3,127,6pm-12am,90
3,127,12am-6am,89
3,128,6am-12pm,74
3,128,12pm-6pm,57
3,128,6pm-12am,51
3,128,12am-6am,38
3,129,6am-12pm,86
3,129,12pm-6pm,42
3,129,6pm-12am,53
3,129,12am-6am,94
3,130,6am-12pm,68
3,130,12pm-6pm,63
3,130,6pm-12am,83
3,130,12am-6am,90
3,131,6am-12pm,74
3,131,12pm-6pm,78
3,131,6pm-12am,43
3,131,12am-6am,83
3,132,6am-12pm,69
3,132,12pm-6pm,40
3,132,6pm-12am,51
3,132,12am-6am,55
3,133,6am-12pm,96
3,133,12pm-6pm,50
3,133,6pm-12am,85
3,133,12am-6am,38
3,134,6am-12pm,76
3,134,12pm-6pm,64
3,134,6pm-12am,98
3,134,12am-6am,43
3,135,6am-12pm,62
3,135,12pm-6pm,97
3,135,6pm-12am,64
3,135,12am-6am,46
3,136,6am-12pm,90
3,136,12pm-6pm,31
3,136,6pm-12am,85
3,136,12am-6am,84
3,137,6am-12pm,66
3,137,12pm-6pm,85
3,137,6pm-12am,84
3,137,12am-6am,99
3,138,6am-12pm,59
3,138,12pm-6pm,100
3,138,6pm-12am,33
3,138,12am-6am,48
3,139,6am-12pm,44
3,139,12pm-6pm,68
3,139,6pm-12am,99
3,139,12am-6am,81
3,140,6am-12pm,80
3,140,12pm-6pm,56
3,140,6pm-12am,81
3,140,12am-6am,37
3,141,6am-12pm,44
3,141,12pm-6pm,41
3,141,6pm-12am,45
3,141,12am-6am,68
3,142,6am-12pm,35
3,142,12pm-6pm,31
3,142,6pm-12am,100
3,142,12am-6am,85
3,143,6am-12pm,63
3,143,12pm-6pm,32
3,143,6pm-12am,37
3,143,12am-6am,76
3,144,6am-12pm,56
3,144,12pm-6pm,94
3,144,6pm-12am,55
3,144,12am-6am,33
3,145,6am-12pm,86
3,145,12pm-6pm,97
3,145,6pm-12am,75
3,145,12am-6am,55
3,146,6am-12pm,86
3,146,12pm-6pm,32
3,146,6pm-12am,39
3,146,12am-6am,96
3,147,6am-12pm,46
3,147,12pm-6pm,50
3,147,6pm-12am,43
3,147,12am-6am,43
3,148,6am-12pm,87
3,148,12pm-6pm,100
3,148,6pm-12am,45
3,148,12am-6am,76
3,149,6am-12pm,34
3,149,12pm-6pm,45
3,149,6pm-12am,93
3,149,12am-6am,69
3,150,6am-12pm,100
3,150,12pm-6pm,40
3,150,6pm-12am,70
3,150,12am-6am,66
3,151,6am-12pm,100
3,151,12pm-6pm,67
3,151,6pm-12am,78
3,151,12am-6am,99
3,152,6am-12pm,90
3,152,12pm-6pm,97
3,152,6pm-12am,83
3,152,12am-6am,73
3,153,6am-12pm,43
3,153,12pm-6pm,88
3,153,6pm-12am,93
3,153,12am-6am,73
3,154,6am-12pm,67
3,154,12pm-6pm,89
3,154,6pm-12am,59
3,154,12am-6am,63
3,155,6am-12pm,74
3,155,12pm-6pm,47
3,155,6pm-12am,95
3,155,12am-6am,75
3,156,6am-12pm,63
3,156,12pm-6pm,56
3,156,6pm-12am,57
3,156,12am-6am,90
3,157,6am-12pm,48
3,157,12pm-6pm,95
3,157,6pm-12am,93
3,157,12am-6am,40
3,158,6am-12pm,45
3,158,12pm-6pm,77
3,158,6pm-12am,75
3,158,12am-6am,43
3,159,6am-12pm,82
3,159,12pm-6pm,91
3,159,6pm-12am,39
3,159,12am-6am,97
3,160,6am-12pm,86
3,160,12pm-6pm,72
3,160,6pm-12am,59
3,160,12am-6am,52
3,161,6am-12pm,72
3,161,12pm-6pm,42
3,161,6pm-12am,94
3,161,12am-6am,46
3,162,6am-12pm,38
3,162,12pm-6pm,73
3,162,6pm-12am,31
3,162,12am-6am,71
3,163,6am-12pm,49
3,163,12pm-6pm,37
3,163,6pm-12am,77
3,163,12am-6am,31
3,164,6am-12pm,78
3,164,12pm-6pm,89
3,164,6pm-12am,97
3,164,12am-6am,81
3,165,6am-12pm,50
3,165,12pm-6pm,91
3,165,6pm-12am,87
3,165,12am-6am,64
3,166,6am-12pm,32
3,166,12pm-6pm,38
3,166,6pm-12am,36
3,166,12am-6am,41
3,167,6am-12pm,59
3,167,12pm-6pm,91
3,167,6pm-12am,40
3,167,12am-6am,33
3,168,6am-12pm,63
3,168,12pm-6pm,69
3,168,6pm-12am,62
3,168,12am-6am,67
3,169,6am-12pm,54
3,169,12pm-6pm,73
